ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5006749,M,Y,Y,0,353336.36,Working,Secondary / secondary special,Separated,House / apartment,-14270,-4912,1,0,1,0,Private service staff,2
5006750,M,N,N,1,34289.5,Working,Higher education,Separated,With parents,-12243,-554,1,1,0,0,Cooking staff,3
5006751,F,N,Y,0,28577.83,State servant,Secondary / secondary special,Civil marriage,Rented apartment,-16097,-718,1,0,0,0,Cleaning staff,2
5006752,M,Y,Y,0,55934.17,Commercial associate,Secondary / secondary special,Widow,House / apartment,-10130,-8749,1,0,0,0,Managers,2
5006753,M,Y,N,1,51054.73,Working,Secondary / secondary special,Married,Municipal apartment,-11330,-785,1,0,0,0,Core staff,3
5006754,M,N,N,0,50567.67,Pensioner,Higher education,Married,House / apartment,-20558,365243,1,0,1,1,Security staff,2
5006755,M,Y,N,0,72680.92,Commercial associate,Secondary / secondary special,Married,With parents,-16970,-423,1,1,0,0,Accountants,2
5006756,F,N,N,2,40735.81,Pensioner,Higher education,Single / not married,House / apartment,-16392,365243,1,0,1,1,Managers,3
5006757,F,N,N,0,54304.98,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16672,-3678,1,0,0,0,High skill tech staff,1
5006758,F,N,Y,0,63116.92,Working,Secondary / secondary special,Single / not married,House / apartment,-15504,-4358,1,1,0,0,High skill tech staff,1
5006759,M,Y,Y,1,63859.08,Pensioner,Secondary / secondary special,Married,House / apartment,-16053,365243,1,1,1,0,Security staff,3
5006760,M,N,N,2,68145.58,Commercial associate,Secondary / secondary special,Married,House / apartment,-7906,-1057,1,0,1,0,Private service staff,4
5006761,M,N,Y,0,67859.29,Commercial associate,Secondary / secondary special,Married,House / apartment,-21289,-312,1,0,0,1,Laborers,2
5006762,M,N,Y,0,48838.54,Working,Secondary / secondary special,Single / not married,House / apartment,-15042,-598,1,0,0,0,Medicine staff,1
5006763,M,N,Y,1,64376.05,Pensioner,Secondary / secondary special,Married,House / apartment,-14734,365243,1,0,0,1,Accountants,3
5006764,F,Y,Y,0,72946.38,Commercial associate,Higher education,Married,House / apartment,-18372,-1132,1,0,1,0,Security staff,2
5006765,F,Y,Y,1,118202.37,Pensioner,Higher education,Widow,With parents,-22665,365243,1,0,1,1,Security staff,3
5006766,F,Y,N,0,34877.07,Working,Secondary / secondary special,Single / not married,With parents,-12559,-4781,1,1,0,1,Cooking staff,1
5006767,M,Y,N,0,74030.96,Pensioner,Higher education,Separated,House / apartment,-15237,365243,1,0,1,0,Managers,2
5006768,F,N,Y,1,79410.52,Pensioner,Higher education,Married,House / apartment,-14232,365243,1,0,1,0,Accountants,3
5006769,M,N,N,0,80192.41,Working,Lower secondary,Married,House / apartment,-17034,-3707,1,0,0,1,Accountants,2
5006770,M,Y,N,0,82096.75,Pensioner,Secondary / secondary special,Married,House / apartment,-17681,365243,1,0,0,0,Medicine staff,2
5006771,F,N,Y,0,37928.04,Commercial associate,Secondary / secondary special,Married,House / apartment,-19320,-2280,1,0,1,0,Laborers,2
5006772,F,N,Y,0,79251.89,Working,Secondary / secondary special,Married,House / apartment,-7521,-3029,1,0,1,0,Cooking staff,2
5006773,M,N,Y,0,77103.19,Working,Higher education,Married,House / apartment,-20610,-3872,1,1,1,0,Managers,2
5006774,M,Y,N,0,96175.63,Working,Higher education,Married,House / apartment,-17801,-2224,1,0,1,1,Laborers,2
5006775,M,N,Y,0,67293.16,Working,Secondary / secondary special,Married,House / apartment,-17417,-2587,1,0,1,0,Private service staff,2
5006776,F,N,Y,3,55836.14,Pensioner,Secondary / secondary special,Civil marriage,With parents,-12218,365243,1,0,1,1,Laborers,5
5006777,F,N,Y,1,120645.15,Working,Higher education,Married,Co-op apartment,-10900,-1785,1,1,0,0,Laborers,3
5006778,F,Y,N,3,39774.86,Commercial associate,Lower secondary,Married,House / apartment,-14194,-3533,1,0,0,0,Accountants,5
5006779,M,N,N,0,36791.28,Pensioner,Secondary / secondary special,Married,House / apartment,-16150,365243,1,0,0,0,Private service staff,2
5006780,M,N,Y,1,39328.83,Commercial associate,Secondary / secondary special,Married,House / apartment,-10715,-943,1,0,0,0,Accountants,3
5006781,F,N,N,0,86953.73,State servant,Lower secondary,Married,House / apartment,-18085,-2018,1,1,0,0,Accountants,2
5006782,F,N,Y,0,50949.64,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-22964,-9324,1,0,0,0,Laborers,1
5006783,M,Y,N,0,69176.07,Working,Secondary / secondary special,Married,House / apartment,-11045,-885,1,0,0,1,Cooking staff,2
5006784,F,N,Y,1,146202.58,Working,Secondary / secondary special,Married,With parents,-14633,-884,1,0,1,1,Cleaning staff,3
5006785,F,Y,Y,0,40591.91,Working,Secondary / secondary special,Married,House / apartment,-9467,-2819,1,0,0,1,Laborers,2
5006786,F,Y,N,0,31233.46,Pensioner,Incomplete higher,Married,House / apartment,-14721,365243,1,0,1,0,Security staff,2
5006787,F,N,N,0,110733.79,Working,Secondary / secondary special,Single / not married,House / apartment,-7870,-1332,1,0,1,0,Drivers,1
5006788,F,Y,Y,0,48184.62,Working,Secondary / secondary special,Separated,House / apartment,-13963,-1773,1,1,0,0,Security staff,2
5006789,F,Y,Y,0,40706.75,Working,Secondary / secondary special,Single / not married,With parents,-7417,-2687,1,1,0,0,Private service staff,1
5006790,F,N,Y,0,69298.85,Working,Secondary / secondary special,Married,House / apartment,-22991,-3179,1,1,0,0,Sales staff,2
5006791,M,N,N,1,66465.75,Commercial associate,Higher education,Separated,House / apartment,-8054,-543,1,0,1,0,Private service staff,3
5006792,M,Y,Y,1,47385.82,Working,Secondary / secondary special,Married,House / apartment,-13678,-2883,1,1,0,1,Security staff,3
5006793,M,N,N,0,96859.76,Pensioner,Secondary / secondary special,Married,House / apartment,-19434,365243,1,0,0,0,Cleaning staff,2
5006794,F,Y,N,0,49535.08,Commercial associate,Higher education,Married,With parents,-18393,-8495,1,0,1,0,Cleaning staff,2
5006795,M,Y,Y,0,48419.63,Commercial associate,Incomplete higher,Separated,Municipal apartment,-20158,-203,1,0,0,1,Laborers,2
5006796,F,N,N,0,28773.24,Working,Secondary / secondary special,Widow,House / apartment,-17343,-2642,1,0,1,0,Private service staff,2
5006797,M,Y,Y,2,27000.0,Pensioner,Lower secondary,Married,House / apartment,-19233,365243,1,0,0,0,Security staff,4
5006798,M,N,N,0,82302.0,Working,Secondary / secondary special,Separated,House / apartment,-16450,-2513,1,0,1,0,Security staff,2
5006799,F,Y,N,2,37781.89,Working,Secondary / secondary special,Married,Rented apartment,-12561,-307,1,0,1,0,Accountants,4
5006800,M,N,Y,0,67754.51,Pensioner,Lower secondary,Married,House / apartment,-11245,365243,1,1,0,0,Cleaning staff,2
5006801,M,N,Y,1,191716.25,Working,Secondary / secondary special,Single / not married,Rented apartment,-19670,-465,1,1,0,0,Security staff,2
5006802,M,N,N,2,92286.99,Commercial associate,Higher education,Married,Municipal apartment,-13630,-962,1,0,0,0,Cooking staff,4
5006803,F,N,Y,2,74167.55,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,-17275,-2532,1,0,1,0,Private service staff,3
5006804,M,N,Y,0,90411.53,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12823,365243,1,0,1,1,Cooking staff,1
5006805,F,N,Y,0,215075.75,Working,Secondary / secondary special,Separated,House / apartment,-12398,-109,1,0,1,0,Managers,2
5006806,F,Y,Y,1,28478.08,Working,Secondary / secondary special,Married,Municipal apartment,-14682,-4421,1,1,1,0,Private service staff,3
5006807,M,N,Y,0,68324.94,Working,Higher education,Married,House / apartment,-17795,-1523,1,0,1,0,Laborers,2
5006808,M,Y,Y,2,152861.68,Student,Secondary / secondary special,Single / not married,Office apartment,-14747,-3548,1,0,1,1,Accountants,3
5006809,M,N,Y,1,85308.75,Pensioner,Academic degree,Widow,House / apartment,-12395,365243,1,1,1,1,Laborers,3
5006810,F,N,N,2,133557.21,Working,Higher education,Married,House / apartment,-20903,-648,1,0,0,0,Private service staff,4
5006811,M,Y,Y,0,53486.85,Working,Secondary / secondary special,Separated,House / apartment,-14280,-366,1,1,1,0,Accountants,2
5006812,M,N,Y,1,39134.27,Working,Secondary / secondary special,Single / not married,House / apartment,-18262,-5963,1,0,1,0,Managers,2
5006813,F,Y,Y,0,190164.13,Student,Higher education,Separated,House / apartment,-15290,-1096,1,0,1,1,Accountants,2
5006814,F,N,Y,1,75930.66,Commercial associate,Incomplete higher,Married,Municipal apartment,-17486,-2487,1,1,0,0,Medicine staff,3
5006815,M,Y,Y,0,110525.05,Commercial associate,Academic degree,Single / not married,House / apartment,-15975,-1647,1,1,1,0,Cooking staff,1
5006816,M,N,Y,0,114029.71,Working,Higher education,Married,House / apartment,-17493,-5363,1,0,0,0,Medicine staff,2
5006817,F,Y,Y,2,138657.22,Pensioner,Secondary / secondary special,Married,House / apartment,-16252,365243,1,0,1,0,Laborers,4
5006818,F,Y,Y,2,84729.77,Working,Lower secondary,Married,With parents,-17278,-795,1,0,1,0,Managers,4
5006819,F,N,N,0,86592.02,Pensioner,Higher education,Married,House / apartment,-7305,365243,1,0,0,0,Medicine staff,2
5006820,F,Y,N,0,93779.87,State servant,Secondary / secondary special,Civil marriage,House / apartment,-19562,-2596,1,0,1,0,Managers,2
5006821,F,N,Y,0,53061.41,Working,Secondary / secondary special,Single / not married,House / apartment,-15315,-3393,1,1,1,0,Security staff,1
5006822,F,N,N,0,123650.94,State servant,Secondary / secondary special,Married,House / apartment,-16433,-4993,1,0,0,0,Private service staff,2
5006823,F,Y,Y,0,54954.71,Working,Secondary / secondary special,Civil marriage,House / apartment,-10073,-2295,1,0,1,0,Security staff,2
5006824,M,N,N,1,127161.44,Pensioner,Higher education,Widow,House / apartment,-19232,365243,1,0,1,0,Private service staff,3
5006825,F,Y,N,1,108824.13,Working,Higher education,Married,House / apartment,-20121,-1874,1,1,0,0,Drivers,3
5006826,M,Y,N,4,27000.0,Working,Secondary / secondary special,Widow,House / apartment,-12780,-5090,1,0,0,0,Sales staff,6
5006827,M,Y,N,0,109463.46,Commercial associate,Higher education,Married,House / apartment,-16107,-692,1,0,0,0,Accountants,2
5006828,F,N,Y,4,82192.04,Working,Secondary / secondary special,Married,House / apartment,-7305,-693,1,0,1,0,Sales staff,6
5006829,M,Y,Y,0,142477.13,Working,Secondary / secondary special,Married,House / apartment,-13413,-342,1,1,1,0,Sales staff,2
5006830,F,N,Y,1,173921.33,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11358,-5174,1,0,0,0,Managers,2
5006831,M,N,N,4,77295.89,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-21439,-3818,1,0,0,0,Medicine staff,5
5006832,F,Y,N,1,87422.68,State servant,Higher education,Single / not married,Municipal apartment,-15795,-292,1,0,1,0,Cleaning staff,2
5006833,F,N,Y,0,38498.15,Working,Secondary / secondary special,Civil marriage,House / apartment,-23678,-701,1,0,0,1,Laborers,2
5006834,F,N,Y,0,67223.99,Working,Incomplete higher,Single / not married,House / apartment,-14789,-753,1,0,0,0,Managers,1
5006835,M,Y,N,2,167362.49,Working,Secondary / secondary special,Single / not married,House / apartment,-12520,-5567,1,0,0,0,High skill tech staff,3
5006836,M,Y,Y,3,73144.43,Working,Secondary / secondary special,Married,House / apartment,-13387,-217,1,0,0,0,Drivers,5
5006837,F,N,Y,0,116278.46,Pensioner,Secondary / secondary special,Married,House / apartment,-8313,365243,1,0,0,0,Cooking staff,2
5006838,M,N,Y,2,72339.07,State servant,Secondary / secondary special,Married,House / apartment,-21606,-1301,1,0,1,0,Drivers,4
5006839,F,N,Y,3,68981.82,Working,Secondary / secondary special,Widow,House / apartment,-12262,-995,1,0,1,0,Private service staff,5
5006840,F,Y,Y,0,97469.39,Commercial associate,Higher education,Married,House / apartment,-11742,-2802,1,0,1,0,Accountants,2
5006841,M,Y,Y,0,27000.0,Working,Higher education,Married,Municipal apartment,-7305,-1935,1,0,0,1,Cooking staff,2
5006842,M,N,Y,4,88065.91,Pensioner,Higher education,Separated,House / apartment,-16804,365243,1,0,0,0,Sales staff,6
5006843,M,Y,N,0,27000.0,State servant,Higher education,Separated,House / apartment,-19251,-3508,1,0,0,0,Cleaning staff,2
5006844,F,N,Y,1,70170.78,Working,Secondary / secondary special,Married,House / apartment,-16539,-1826,1,0,0,0,Accountants,3
5006845,M,Y,N,1,48162.18,Pensioner,Secondary / secondary special,Widow,With parents,-13592,365243,1,0,0,0,Laborers,3
5006846,M,N,N,0,41044.03,Student,Lower secondary,Married,House / apartment,-16109,-1999,1,0,0,0,Core staff,2
5006847,M,N,N,2,153124.41,Commercial associate,Secondary / secondary special,Married,With parents,-17485,-16436,1,0,0,0,Medicine staff,4
5006848,F,Y,N,0,128001.98,Commercial associate,Secondary / secondary special,Married,House / apartment,-15502,-5117,1,0,0,0,Cooking staff,2
5006849,M,Y,N,0,61201.58,Working,Lower secondary,Married,House / apartment,-12210,-469,1,0,0,0,Core staff,2
5006850,M,N,N,1,240163.98,Pensioner,Secondary / secondary special,Widow,House / apartment,-17243,365243,1,0,1,0,Cleaning staff,3
5006851,F,Y,Y,0,120197.12,Pensioner,Incomplete higher,Married,House / apartment,-15797,365243,1,0,1,1,Drivers,2
5006852,F,N,Y,0,67571.41,Working,Higher education,Married,House / apartment,-11747,-355,1,0,0,1,Security staff,2
5006853,F,N,Y,0,28458.53,Working,Incomplete higher,Widow,Municipal apartment,-21379,-2972,1,0,1,0,Cleaning staff,2
5006854,M,Y,Y,0,69609.5,Working,Higher education,Married,House / apartment,-13399,-2228,1,1,0,0,High skill tech staff,2
5006855,M,Y,Y,0,53329.39,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11615,365243,1,0,1,0,Laborers,1
5006856,F,N,Y,0,58032.52,Working,Higher education,Married,House / apartment,-8572,-2594,1,0,0,0,Drivers,2
5006857,M,N,Y,2,89927.22,Working,Secondary / secondary special,Civil marriage,House / apartment,-20905,-279,1,0,1,0,Security staff,4
5006858,F,Y,N,0,53416.88,Pensioner,Secondary / secondary special,Married,House / apartment,-22255,365243,1,0,0,1,Core staff,2
5006859,F,N,N,0,141559.18,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-15218,-227,1,1,0,0,Private service staff,2
5006860,M,N,Y,2,56104.36,Working,Secondary / secondary special,Married,House / apartment,-17626,-2077,1,0,1,0,Drivers,4
5006861,F,N,Y,0,43866.15,Pensioner,Secondary / secondary special,Single / not married,Office apartment,-17018,365243,1,1,0,0,Cleaning staff,1
5006862,F,Y,N,1,101193.14,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9857,-2804,1,0,0,1,Medicine staff,2
5006863,M,Y,N,1,72119.02,Working,Incomplete higher,Civil marriage,House / apartment,-18638,-1916,1,1,1,0,Private service staff,3
5006864,F,N,N,0,112156.97,Commercial associate,Secondary / secondary special,Married,House / apartment,-16807,-3514,1,0,0,1,Cleaning staff,2
5006865,M,N,Y,0,79669.0,Working,Lower secondary,Married,House / apartment,-13886,-359,1,0,0,0,Sales staff,2
5006866,M,N,N,0,36511.66,Working,Secondary / secondary special,Married,Municipal apartment,-10294,-5572,1,0,0,0,Cooking staff,2
5006867,M,Y,N,4,85135.13,Working,Higher education,Separated,House / apartment,-21802,-4001,1,0,0,0,Sales staff,6
5006868,F,N,Y,2,46445.03,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12591,365243,1,0,0,0,Medicine staff,3
5006869,F,N,Y,0,78679.6,Working,Higher education,Civil marriage,House / apartment,-12790,-3231,1,0,1,0,Laborers,2
5006870,F,Y,Y,0,54230.35,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7305,365243,1,0,1,1,Managers,1
5006871,M,Y,Y,1,65990.23,Working,Secondary / secondary special,Civil marriage,House / apartment,-17343,-124,1,0,0,1,Drivers,3
5006872,F,N,N,0,74725.28,Pensioner,Secondary / secondary special,Married,House / apartment,-16786,365243,1,0,1,0,Cleaning staff,2
5006873,M,N,Y,0,105549.56,Working,Higher education,Married,Office apartment,-15042,-3617,1,0,0,0,Sales staff,2
5006874,F,Y,N,0,55509.99,Commercial associate,Secondary / secondary special,Married,House / apartment,-12717,-7275,1,1,1,0,Security staff,2
5006875,M,N,N,2,27000.0,State servant,Secondary / secondary special,Widow,House / apartment,-16136,-1845,1,1,1,0,Cleaning staff,4
5006876,M,N,Y,2,45328.69,Working,Secondary / secondary special,Married,House / apartment,-17700,-2089,1,0,1,0,Sales staff,4
5006877,M,N,N,0,78186.06,Working,Secondary / secondary special,Separated,House / apartment,-12291,-208,1,0,1,1,Laborers,2
5006878,F,N,Y,0,132047.19,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10856,-1108,1,1,0,0,Cooking staff,2
5006879,M,N,Y,0,84952.83,Working,Higher education,Married,Rented apartment,-13178,-2881,1,1,1,0,Accountants,2
5006880,F,Y,N,0,120313.08,Commercial associate,Incomplete higher,Married,House / apartment,-15908,-1503,1,0,1,1,Laborers,2
5006881,M,Y,Y,0,79127.96,Working,Secondary / secondary special,Widow,House / apartment,-14233,-257,1,0,0,0,Laborers,2
5006882,M,N,Y,0,81554.1,Working,Secondary / secondary special,Married,House / apartment,-7305,-2201,1,0,0,0,Cleaning staff,2
5006883,F,Y,N,0,64794.35,Commercial associate,Secondary / secondary special,Married,House / apartment,-9432,-2076,1,0,1,0,Accountants,2
5006884,F,N,N,0,123587.87,Working,Secondary / secondary special,Married,With parents,-15025,-24,1,1,1,0,Laborers,2
5006885,F,N,N,0,166546.17,Commercial associate,Higher education,Widow,House / apartment,-16303,-4352,1,0,0,0,Cleaning staff,2
5006886,M,Y,N,1,45147.82,Working,Secondary / secondary special,Married,House / apartment,-11683,-250,1,1,0,0,Private service staff,3
5006887,M,N,Y,1,81826.88,State servant,Secondary / secondary special,Widow,House / apartment,-9069,-10900,1,0,1,1,Security staff,3
5006888,M,N,N,2,40297.12,Working,Secondary / secondary special,Married,House / apartment,-13260,-11,1,0,1,0,Drivers,4
5006889,F,Y,N,0,168675.56,Pensioner,Higher education,Married,House / apartment,-11846,365243,1,0,0,0,Accountants,2
5006890,F,N,Y,0,79656.22,Working,Incomplete higher,Married,House / apartment,-18639,-1137,1,0,1,0,Drivers,2
